Link_ID,Length_L_km,Area_H_km2
421759,1.035,0.6436
405523,1.035,0.63214
401866,0.425,0.13912
444531,0.775,0.51617
418026,0.751,0.2525
464798,0.516,0.15071
431249,0.325,0.10086
427665,0.588,0.18919
434420,0.489,0.25244
402695,0.355,0.11379
472381,0.516,0.31371
433737,1.137,0.49156
441901,0.163,0.0882
434751,0.096,0.06302
415471,2.014,0.9725
450013,0.45,0.20131
448775,0.192,0.20136
397560,0.588,0.22776
382059,0.809,0.86185
413528,0.688,0.30315
402880,0.97,0.56906
401050,0.914,0.60715
409131,1.276,0.7583
384182,0.914,0.39278
436547,0.68,0.17639
410165,0.488,0.11373
388856,0.422,0.12665
443977,0.421,0.16368
464800,0.719,0.26373
431237,1.041,0.59247
480369,0.131,0.02514
396934,0.422,0.26574
456129,0.421,0.25145
385359,1.34,0.97542
395593,1.011,0.25311
461286,0.425,0.1759
405870,1.969,1.17573
460963,0.966,0.35181
477636,0.75,0.26336
479526,0.487,0.08776
418656,0.873,0.29036
446341,0.581,0.42793
473168,0.287,0.15056
437358,0.517,0.65523
473171,0.516,0.26351
383122,0.356,0.19009
409135,0.481,0.29067
410524,0.588,0.29064
411489,0.777,0.46749
381603,0.422,0.32955
411135,0.751,0.26532
371164,0.586,0.20301
483585,0.258,0.20075
459741,0.131,0.01257
449675,0.811,0.51657
428034,0.163,0.06306
412442,0.355,0.13896
421393,0.843,0.64371
405171,0.614,0.22757
426485,0.715,0.49196
445375,0.488,0.17623
408840,2.524,1.40288
490863,0.587,0.551
447672,0.588,0.26427
381433,0.62,0.13942
489571,0.84,0.22544
480421,0.096,0.02524
488362,0.095,0.03757
443972,0.996,0.4029
396157,2.512,1.53128
433462,0.425,0.17646
440814,0.546,0.39051
435925,1.293,0.65524
421940,0.451,0.13882
399581,1.042,0.55651
483324,0.683,0.38851
451204,1.341,1.01899
421737,0.457,0.15146
447385,0.813,0.56634
417256,0.547,0.1894
438608,0.457,0.25196
439037,0.325,0.1764
414169,0.747,0.22735
472384,0.456,0.45165
387686,0.489,0.26587
458981,0.746,0.32676
477627,0.587,0.13795
467350,1.794,0.99201
385716,1.008,0.46876
471709,0.456,0.21333
436926,0.588,0.31498
392850,0.163,0.01266
425432,0.488,0.11353
458655,0.425,0.2388
417670,0.355,0.22726
399697,0.911,0.77209
419684,0.518,0.26502
434578,0.547,0.32776
430360,0.451,0.35308
420144,0.902,0.36605
418956,0.518,0.42932
379361,0.326,0.10143
401872,0.615,0.44272
453328,0.546,0.27669
374024,0.942,0.71017
393606,0.783,0.25317
435602,0.588,0.21422
377157,0.457,0.17753
470800,0.936,0.45184
444403,0.782,0.15107
462484,0.679,0.74113
430172,0.355,0.17652
403984,0.394,0.15174
422855,0.557,0.21451
416024,0.716,0.29044
470234,0.191,0.07531
472533,1.082,0.53953
405524,2.332,1.4919
400476,1.489,0.84751
409845,0.681,0.26537
443971,1.005,0.41546
445591,0.775,0.26434
390819,0.585,0.15195
435592,1.139,0.23943
411475,0.096,0.02529
393464,0.874,0.43039
433878,0.421,0.12603
390978,0.778,0.69647
394851,0.557,0.26579
467342,0.162,0.05027
432674,0.931,0.51682
373836,0.457,0.08879
394682,1.602,0.83543
486303,1.642,1.15262
423170,0.614,0.20189
484832,0.678,0.61401
426632,0.588,0.35314
397818,0.72,0.2404
480364,0.75,0.41506
448933,0.751,0.65424
392160,0.688,0.40512
450902,0.746,0.22643
409848,0.457,0.11373
472875,0.612,0.25103
483568,0.544,0.25087
464318,0.574,0.31401
398808,0.489,0.16447
434509,0.974,0.53198
399131,0.457,0.16446
458662,0.85,0.36449
429757,0.913,0.29001
485302,0.745,0.22554
402042,0.751,0.2656
416238,2.232,1.57854
483633,0.967,0.65417
380134,1.635,1.02679
442102,0.457,0.30243
438293,1.034,0.39053
421228,0.982,0.56796
431713,0.813,0.2017
451340,0.163,0.01258
445250,0.546,0.23918
396179,0.557,0.22779
420902,0.457,0.25244
441922,0.751,0.59194
435441,0.294,0.21451
473164,0.587,0.23839
456294,1.167,0.67888
463132,1.827,1.23108
464033,0.258,0.16331
408083,1.434,0.4424
442390,0.775,0.31481
428667,0.851,0.46646
471715,1.347,1.26762
457203,0.163,0.33948
429927,0.325,0.08826
395040,0.422,0.11388
372833,0.193,0.20291
410346,1.791,1.14995
429328,0.517,0.22698
453132,0.354,0.22638
481928,1.783,0.91516
408408,0.457,0.21486
412150,0.289,0.35374
487687,0.706,0.50115
415832,0.096,0.05052
469063,0.912,0.37661
416595,0.816,0.85866
436933,1.113,0.76859
455780,0.612,0.22632
382552,0.163,0.03802
435174,2.106,1.32324
421574,0.751,0.26503
407694,0.163,0.02528
415648,0.903,0.41673
399622,0.259,0.29072
405168,1.096,0.54365
468541,0.75,0.27622
433322,0.192,0.07563
404520,1.066,0.77124
431390,0.557,0.1765
436094,0.546,0.23941
410011,0.263,0.2148
380288,0.453,0.19015
402396,0.385,0.25294
454936,0.552,0.25148
392323,0.326,0.0633
476493,0.583,0.40135
449829,0.488,0.16356
383515,0.426,0.1647
456762,1.04,0.46514
393608,0.934,0.70888
441600,0.096,0.03779
487863,0.616,0.45108
423166,0.945,0.41646
414419,1.228,0.64416
438611,0.805,0.65518
461161,0.425,0.22616
452354,0.163,0.32707
455340,1.307,0.33948
419489,0.584,0.4292
412459,0.131,0.02526
399681,0.163,0.12654
426469,0.557,0.22705
404334,0.651,0.15173
415828,0.457,0.23993
421745,1.304,0.59318
433738,0.451,0.25207
452364,0.877,0.32703
416584,0.457,0.1389
431386,0.325,0.10085
410000,0.355,0.25273
416017,0.651,0.47987
437652,0.517,0.15118
411291,0.488,0.15161
433310,0.576,0.35291
399729,0.712,0.38013
393471,1.042,0.5823
372836,0.549,0.58332
426650,0.263,0.07572
417252,0.914,0.5682
420412,0.518,0.16409
393469,0.688,0.31646
399583,0.193,0.15177
452507,0.456,0.13839
396387,0.426,0.16451
410835,0.355,0.12635
412155,0.422,0.1895
444928,0.096,0.03777
419703,0.294,0.10099
434923,0.751,0.44112
476804,0.819,0.43896
432332,0.939,0.32777
480409,0.62,0.39092
383505,0.394,0.24077
423748,0.614,0.32806
467338,0.619,0.41467
430168,0.819,0.29001
421951,1.167,0.78247
474730,0.707,0.3387
397556,0.851,0.1898
422170,0.422,0.15144
444160,0.882,0.54138
460364,0.612,0.35184
438463,0.354,0.21416
386275,0.259,0.13935
436394,1.439,0.83166
376663,0.483,0.3297
416764,0.518,0.29059
444929,1.071,0.54133
484682,0.719,0.32581
422377,0.776,0.47954
455339,0.425,0.18861
414425,0.451,0.16418
420377,0.425,0.13883
385148,1.531,0.91219
369129,0.519,0.21574
377155,0.652,0.21557
472032,0.516,0.26352
428864,0.62,0.41618
432349,0.259,0.06306
441448,1.918,1.29734
372601,0.549,0.3806
393987,0.457,0.13924
385853,0.748,0.53195
367368,1.14,0.92578
420418,0.843,0.40393
384179,0.62,0.31678
375298,0.875,0.40585
406015,0.783,0.51838
420136,0.131,0.08836
473304,0.425,0.20075
413527,0.649,0.54317
444943,2.118,0.95683
379783,0.91,0.50708
392845,1.44,0.93683
438290,0.619,0.21416
379500,0.845,0.32963
429020,1.286,0.78184
389396,1.633,0.94977
466482,0.583,0.12557
438468,0.131,0.02519
393613,0.946,0.36708
391463,0.783,0.46848
442527,0.588,0.22666
455487,0.485,0.38977
413206,0.289,0.10106
474143,0.881,0.58963
452854,0.525,0.21382
453814,0.85,0.31441
413697,0.657,0.35367
421747,0.384,0.17668
440826,0.719,0.41592
407100,0.681,0.20225
412461,0.422,0.24003
399723,0.845,0.595
374658,0.356,0.16489
394844,0.457,0.20251
428168,0.421,0.16395
383516,1.437,0.87412
416749,0.425,0.15163
463581,0.619,0.26378
420382,0.847,0.54257
448953,0.882,0.41571
416240,0.457,0.35358
426274,0.843,0.36583
401044,0.452,0.34151
433875,0.394,0.28988
483587,0.611,0.30119
462912,0.65,0.11306
409676,0.163,0.01264
412038,0.585,0.1895
385149,0.259,0.10136
408078,0.649,0.30333
450625,0.394,0.13839
450228,0.425,0.21388
430053,1.395,0.94568
381907,1.098,0.58302
412440,0.488,0.17686
400706,0.62,0.35418
381099,0.685,0.35491
413364,0.457,0.24001
488370,0.42,0.18789
387671,0.941,0.36733
472872,0.258,0.11296
415118,0.457,0.24002
434427,0.644,0.50513
393472,2.219,1.86071
446628,0.488,0.16362
418973,0.422,0.27773
398185,1.436,0.70857
482096,0.449,0.18801
413032,0.969,0.49266
411486,0.585,0.40431
388107,1.104,0.62064
429022,0.457,0.31527
380291,1.791,1.02674
436541,0.394,0.25199
367373,0.457,0.19019
400717,0.72,0.35417
399601,0.844,0.58159
396928,0.356,0.10123
468696,0.545,0.25108
418937,0.451,0.17673
470801,1.072,0.56481
432944,0.619,0.23949
429633,0.878,0.50438
447256,0.39,0.12585
487868,0.551,0.48877
393614,0.452,0.20254
398973,0.489,0.2909
393609,0.681,0.56963
452027,1.396,0.37736
471707,0.587,0.31373
417702,0.163,0.03788
470061,0.456,0.27615
432931,0.294,0.15128
416949,0.62,0.40405
393776,0.422,0.11392
405326,0.518,0.18964
423313,1.198,0.56795
469885,0.65,0.2636
371481,0.62,0.30451
364874,0.81,0.292
424527,2.19,1.32499
473167,1.469,1.12917
398023,0.457,0.22775
420706,0.422,0.45447
377678,1.008,0.5579
446175,1.144,0.31466
467163,2.093,1.21798
454191,0.258,0.35211
468707,0.841,0.64026
380139,0.585,0.29157
434918,1.226,0.90734
461565,0.714,0.18845
441610,1.622,0.73047
405003,0.585,0.12643
416423,0.851,0.51776
420897,0.481,0.29029
378646,0.356,0.3043
453327,0.425,0.23896
403769,0.425,0.15174
399620,0.289,0.17696
443984,0.131,0.02518
440321,0.421,0.50385
442707,2.145,1.17116
424318,0.882,0.69401
452979,0.842,0.4402
481628,1.9,1.37886
460970,0.162,0.0377
455121,1.32,0.5784
439515,0.163,0.06298
447253,0.383,0.26429
440341,0.425,0.15127
390484,0.422,0.06331
481122,0.905,0.90264
399674,0.163,0.07588
417681,0.878,0.41665
421385,3.032,2.81437
449245,0.813,0.33972
444527,0.488,0.22661
412032,0.163,0.0758
442099,0.613,0.42838
485619,0.75,0.32577
415114,0.553,0.20208
416762,0.518,0.22739
405166,0.096,0.05056
402561,0.518,0.18969
434377,0.546,0.31515
375124,1.177,0.48195
424776,1.145,0.4163
427361,0.517,0.36579
447259,1.646,0.99427
394342,0.426,0.20252
424774,0.547,0.26493
483601,0.708,0.2764
416029,0.518,0.20206
428484,0.553,0.17656
424317,0.422,0.18926
372822,0.586,0.22835
482973,1.384,0.68932
452189,0.982,0.62894
421389,0.425,0.15145
448948,0.672,0.50366
462729,0.325,0.1005
383967,0.712,0.31679
452502,0.421,0.35225
434441,0.72,0.37922
381431,0.62,0.19012
408417,0.518,0.35389
436389,1.201,0.50401
398635,0.163,0.0253
441596,0.457,0.2015
435428,0.163,0.06305
398987,0.452,0.17715
389390,0.944,0.27861
452692,0.583,0.47795
406613,0.259,0.05056
366788,1.425,1.00272
418659,0.163,0.06313
413975,0.163,0.06315
417270,0.259,0.101
422573,0.422,0.37858
440329,0.394,0.17636
397067,3.182,2.61883
411454,0.355,0.12632
400480,0.457,0.11384
430368,1.105,0.65567
434747,0.451,0.20166
419993,0.355,0.15147
480336,0.881,0.31393
434507,1.008,0.60769
441461,0.909,0.35264
429332,0.421,0.23959
460966,0.456,0.12565
473165,0.803,0.32622
441582,1.176,0.55411
435060,0.715,0.40328
409125,1.53,1.60543
414434,0.488,0.08841
388097,0.554,0.3546
432326,1.176,0.56736
465445,0.421,0.2261
411270,0.747,0.31588
448769,0.421,0.16358
423309,0.131,0.02524
426850,0.518,0.21444
475357,0.812,0.15052
476333,0.587,0.35119
367356,0.616,0.44419
466498,1.175,0.62792
442094,0.163,0.05038
471099,0.162,0.20071
388644,0.589,0.26597
413217,1.036,0.53055
480440,0.972,1.06571
407704,0.457,0.39182
430161,0.945,0.17652
414990,0.71,0.45465
424508,0.557,0.25231
436390,0.842,0.31501
427047,1.268,0.79468
442847,1.322,0.50367
423454,0.325,0.11356
483615,0.421,0.43991
413812,0.769,0.41683
460064,0.679,0.31416
457349,1.333,0.61594
483556,0.831,0.36374
379621,0.263,0.07607
397813,0.548,0.27838
382062,0.356,0.21545
449836,1.57,1.04438
399139,0.657,0.49339
443333,1.13,0.91909
406203,0.457,0.35399
395029,0.163,0.07594
465672,1.139,0.427
436706,0.782,0.61737
388109,1.209,0.55728
398958,0.518,0.31629
424782,0.457,0.22712
445773,0.288,0.16364
376840,1.503,1.12848
396167,0.326,0.15184
405525,0.588,0.17699
400698,1.138,0.82212
400136,1.828,0.94866
441929,0.619,0.66733
389399,0.62,0.54454
386167,0.326,0.114
440328,0.619,0.11336
428029,0.649,0.15134
484379,0.869,0.31328
415645,1.295,0.59355
414431,0.557,0.20208
480320,0.936,0.9911
393619,0.163,0.01266
420892,0.651,0.21456
408240,0.457,0.16431
448924,1.013,0.55365
457784,1.799,1.35758
408234,0.882,0.55612
399634,0.289,0.20231
397823,0.163,0.02531
398801,0.489,0.12651
451856,1.445,1.06919
364876,0.621,0.21581
489712,0.801,0.42583
459625,1.496,0.7921
448317,0.996,0.72987
471110,1.796,0.74046
369626,0.29,0.10152
477293,0.618,0.48908
382219,0.748,0.34219
431235,0.584,0.22693
438474,0.719,0.41573
414281,1.071,0.68205
423440,0.939,0.37851
414826,2.967,1.79346
414988,0.289,0.10104
417115,0.782,0.30305
407552,0.355,0.29072
481126,1.413,0.62679
415642,0.836,0.61882
403534,1.371,1.17611
433874,0.355,0.25207
423603,0.457,0.26495
446176,0.75,0.32726
401876,0.425,0.32884
395240,0.457,0.12656
418517,0.425,0.20199
410675,0.326,0.08845
414170,2.087,1.03583
472176,0.42,0.11294
413709,1.197,0.77049
466019,0.612,0.17581
437519,0.738,0.46614
469381,1.061,0.84104
398984,1.308,0.75904
403532,1.895,0.77142
393251,0.452,0.3671
478582,1.366,0.94049
441896,0.131,0.10078
477779,0.556,0.20064
451510,0.9,0.37739
468363,0.912,0.50215
442539,0.552,0.27704
446040,1.292,0.55382
489418,0.678,0.25049
481924,0.819,0.38856
435771,0.982,0.4789
429635,0.584,0.20176
427358,0.882,0.29011
446473,0.9,0.56638
458982,0.928,0.6661
381746,0.422,0.20278
398970,0.263,0.10121
437061,1.552,0.99536
461170,0.714,0.17591
420406,0.096,0.03787
388834,0.356,0.20265
431250,0.451,0.1891
380140,0.682,0.26622
454145,0.738,0.36511
369785,0.423,0.29189
442079,0.39,0.07556
416585,0.422,0.34093
484835,1.41,0.9273
434585,0.259,0.11347
465866,0.803,0.43955
399678,0.844,0.46808
412447,0.425,0.17685
472378,0.162,0.05019
405013,1.205,1.21371
454159,0.642,0.42819
426270,0.688,0.36582
442533,0.421,0.13851
413523,0.62,0.21474
392170,0.326,0.08862
472363,0.449,0.22586
400319,0.557,0.26564
375443,0.394,0.32975
428031,0.451,0.30269
391822,0.356,0.11394
417690,1.685,0.65649
467914,2.696,1.90831
435754,0.163,0.05044
462154,0.096,0.05027
399578,0.294,0.0759
440310,0.588,0.18894
480432,0.91,0.49197
411146,1.754,0.49279
480342,0.679,0.35169
434398,0.642,0.41589
409134,0.385,0.16429
466004,0.294,0.13815
429195,0.806,0.44138
427507,0.384,0.23966
410972,0.681,0.20216
450507,0.354,0.25162
406600,0.91,0.37923
435409,0.776,0.21422
443839,0.425,0.2644
480943,0.587,0.20058
470051,0.325,0.05021
386509,0.883,0.40536
394677,0.519,0.16453
465864,0.287,0.17581
428483,1.013,0.36572
403200,0.489,0.12645
453332,1.1,0.75463
398967,0.72,0.18973
491105,0.876,0.85148
416944,1.333,0.99755
392000,1.107,0.54439
410846,0.457,0.18953
430685,0.939,0.643
410017,0.644,0.41701
480423,0.163,0.0126
483858,0.516,0.25064
466008,0.096,0.10049
403198,0.751,0.39201
429183,0.913,0.35309
428333,0.525,0.2144
438793,0.163,0.0756
483590,0.263,0.06276
423916,0.425,0.13879
429337,0.843,0.27743
445087,0.488,0.42803
399643,0.844,0.83454
420905,0.425,0.10097
388849,0.326,0.11393
406913,0.614,0.31605
446322,0.938,0.22656
449832,0.383,0.20131
396932,0.951,0.35433
431377,0.355,0.26475
468362,1.333,0.7784
399650,0.837,0.63226
443980,0.294,0.07555
369933,0.457,0.13959
411855,1.384,1.13703
415112,0.425,0.17681
426654,0.914,0.45442
435412,0.488,0.18904
424670,0.325,0.13878
450024,0.619,0.40274
438294,1.589,0.69289
434410,1.076,0.8197
434453,1.528,1.26392
399646,0.163,0.25293
431020,1.101,0.69342
424313,0.163,0.02524
366957,0.423,0.1777
385858,0.557,0.29138
450629,0.688,0.33973
476636,1.106,0.52678
362724,1.309,0.88887
428329,0.259,0.07567
434435,0.289,0.30322
426269,1.515,0.88299
376064,0.326,0.10144
393070,0.426,0.13925
467336,0.619,0.42718
469889,1.175,0.62762
480335,0.641,0.5901
483179,1.003,0.87741
406220,0.394,0.13906
399589,0.289,0.12643
438614,1.685,1.2222
434446,0.548,0.34106
442092,0.325,0.17634
465872,1.338,0.77864
400485,0.326,0.13914
400710,0.289,0.12649
383335,0.482,0.26612
462345,0.545,0.32664
394548,0.808,0.5316
471711,0.191,0.18824
363999,1.136,0.67289
462736,0.899,0.45225
403537,0.193,0.16438
416414,0.836,0.56826
456887,0.719,0.51542
440311,1.255,0.64238
381434,0.489,0.38027
390825,1.142,0.41784
487685,0.162,0.02506
389089,0.289,0.15198
469769,0.994,0.72801
403779,0.422,0.12645
385152,0.163,0.038
461426,0.944,0.28898
433165,0.651,0.35292
423295,0.163,0.03784
394160,0.62,0.40505
488567,0.258,0.06263
436542,0.488,0.20159
421093,0.547,0.40389
469253,0.487,0.07532
417110,0.688,0.36617
391345,0.711,0.31654
423763,0.588,0.18926
362725,0.72,0.72383
367378,0.919,0.57044
472878,2.113,1.50555
419686,0.163,0.07571
467323,0.774,0.37667
429922,0.588,0.17653
386291,0.615,0.2787
428871,0.325,0.31521
386801,0.426,0.12668
413692,0.425,0.22732
394836,0.452,0.32908
402392,0.651,0.3794
453963,0.719,0.31439
448925,1.205,0.70464
389097,0.72,0.44327
418942,0.806,0.47968
456116,1.57,1.34533
454141,0.619,0.49089
454678,0.456,0.17603
369128,0.876,0.4315
416582,0.747,0.17678
424793,0.457,0.22709
474902,0.353,0.33869
441458,0.805,0.39041
434367,1.04,0.70541
427683,0.131,0.05045
407275,0.819,0.44242
457193,0.708,0.40226
468699,0.944,0.43939
411449,0.548,0.32849
452684,0.588,0.18867
471411,0.774,0.51454
406917,0.385,0.21493
453329,0.982,0.52824
470232,0.162,0.0251
425435,1.009,0.47926
400133,0.94,0.4048
417254,0.719,0.30302
472369,0.258,0.06275
429644,0.294,0.10088
413982,0.422,0.30315
398336,0.289,0.13917
468531,0.287,0.41429
383823,0.838,0.36747
385159,0.752,0.31675
400694,0.518,0.25299
393612,0.096,0.02531
416959,0.977,0.25254
408237,0.783,0.37918
446774,0.9,0.57895
457650,1.663,0.69132
432359,0.259,0.15141
430508,0.619,0.11348
381747,0.845,0.35487
408700,0.674,0.48025
408236,0.851,0.3539
379084,0.942,0.57044
392476,0.585,0.13926
413707,0.688,0.2779
417104,0.488,0.15152
444526,0.488,0.20143
440464,0.384,0.34011
375442,0.519,0.21561
382067,1.068,0.45627
432011,0.745,0.30255
447377,1.655,0.79286
402879,0.425,0.18969
411288,1.332,0.98606
483546,0.845,0.76465
407559,1.634,1.20088
417847,0.259,0.22727
440833,1.13,0.70537
410522,0.422,0.30326
462727,0.688,0.201
413045,0.851,0.50531
439020,0.45,0.23934
419333,0.751,0.23985
389761,0.326,0.06332
434465,0.577,0.37939
408419,0.294,0.11375
424156,0.806,0.41634
429489,2.366,0.74397
450222,0.619,0.1384
413037,0.651,0.30318
396532,0.457,0.18982
418342,0.457,0.21462
458369,0.096,0.02514
430896,0.525,0.15132
428880,0.557,0.16394
410530,0.518,0.30325
391460,1.423,0.7597
426845,1.239,0.73164
454361,0.516,0.35199
379506,0.356,0.15215
394345,0.426,0.12657
451339,0.588,0.27675
418933,1.339,0.64379
464933,0.583,0.2512
396185,1.881,0.82262
401210,2.114,1.11295
435425,0.163,0.1513
424521,0.457,0.17663
375122,0.717,0.19025
405318,0.294,0.07586
380681,0.263,0.05071
399580,1.142,0.69571
440477,0.782,0.56702
478362,0.258,0.12544
407093,0.294,0.1138
452990,0.39,0.2767
416747,0.62,0.45482
397351,1.464,0.86038
472375,0.516,0.35134
439510,0.919,0.37789
389938,1.014,0.39256
447118,0.719,0.44056
394326,0.553,0.30377
394540,1.007,0.63287
382548,0.422,0.29149
422163,1.006,0.73201
396193,0.326,0.08859
406919,0.289,0.2023
483178,0.907,0.65172
464473,1.144,0.90433
468030,1.144,0.48966
395758,1.173,0.45558
428848,0.163,0.02527
428328,0.384,0.27746
432924,0.643,0.26474
402039,1.205,0.39205
421944,3.001,2.2458
402893,1.014,0.40465
392856,1.17,0.73424
388104,1.097,0.65863
449656,0.557,0.27684
363533,0.163,0.03809
403535,0.72,0.51857
411145,0.688,0.35378
415815,0.425,0.10114
485301,0.745,0.37595
483578,0.618,0.21325
433608,0.576,0.55461
413044,1.656,0.82112
483543,0.582,0.4512
398632,0.979,0.31626
394333,0.096,0.03797
457192,0.708,0.32684
427842,0.325,0.08829
414276,0.806,0.40418
481119,0.095,0.05014
452504,0.163,0.0629
430167,1.803,1.32396
428487,0.488,0.16395
